,TF,Term,Stem,wTF,SType,Score,wTFref
2125,3,affair,affair,0.00011149100639215103,raw,0.45605531157622836,7.066063410424798e-05
2390,3,favorable,favor,0.00011149100639215103,raw,0.45605531157622836,7.066063410424798e-05
2461,3,slavery,slaveri,0.00011149100639215103,raw,0.45605531157622836,7.066063410424798e-05
2502,3,quantity,quantiti,0.00011149100639215103,raw,0.45605531157622836,7.066063410424798e-05
2584,3,owner,owner,0.00011149100639215103,raw,0.45605531157622836,7.066063410424798e-05
2607,3,adjusted,adjust,0.00011149100639215103,raw,0.45605531157622836,7.066063410424798e-05
431,5,demands,demand,0.00018581834398691838,raw,0.4560553115762282,0.00011776772350707998
1178,5,publication,public,0.00018581834398691838,raw,0.4560553115762282,0.00011776772350707998
2288,5,conducted,conduct,0.00018581834398691838,raw,0.4560553115762282,0.00011776772350707998
2777,5,wagon,wagon,0.00018581834398691838,raw,0.4560553115762282,0.00011776772350707998
631,8,key,key,0.0002973093503790694,raw,0.4560553115762281,0.00018842835761132798
919,8,carry,carri,0.0002973093503790694,raw,0.4560553115762281,0.00018842835761132798
197,4,recognition,recognit,0.0001486546751895347,raw,0.4560553115762281,9.421417880566399e-05
684,4,expensive,expens,0.0001486546751895347,raw,0.4560553115762281,9.421417880566399e-05
2069,4,amounts,amount,0.0001486546751895347,raw,0.4560553115762281,9.421417880566399e-05
2314,4,answers,answer,0.0001486546751895347,raw,0.4560553115762281,9.421417880566399e-05
179,69,work,work,0.002564293147019474,raw,0.452110533285212,0.0016316182784071808
2413,14,market,market,0.0005202913631633715,raw,0.44958279707061094,0.0003318908571563163
991,14,final,final,0.0005202913631633715,raw,0.4431519067403204,0.0003340320884928087
1396,6,reference,refer,0.00022298201278430206,raw,0.4410174342116876,0.00014346249954498835
196,5,apply,appli,0.00018581834398691838,raw,0.4380368060735498,0.00011990895484357235
2223,5,september,septemb,0.00018581834398691838,raw,0.4380368060735498,0.00011990895484357235
839,13,particularly,particularli,0.0004831276943659878,raw,0.4352933201277991,0.00031261977512788504
1344,12,appeared,appear,0.0004459640255686041,raw,0.4335824557241696,0.00028906623042646907
553,4,discovery,discoveri,0.0001486546751895347,raw,0.4335824557241696,9.635541014215634e-05
798,4,offers,offer,0.0001486546751895347,raw,0.4335824557241696,9.635541014215634e-05
1318,4,edward,edward,0.0001486546751895347,raw,0.4335824557241696,9.635541014215634e-05
1846,4,sheet,sheet,0.0001486546751895347,raw,0.4335824557241696,9.635541014215634e-05
1779,23,free,free,0.0008547643823398246,raw,0.4326167386042108,0.0005545789161515221
1011,28,god,god,0.001040582726326743,raw,0.4304128809628907,0.0006766291023315868
202,6,appropriate,appropri,0.00022298201278430206,raw,0.42620234842654714,0.0001456037308814807
903,6,protection,protect,0.00022298201278430206,raw,0.42620234842654714,0.0001456037308814807
803,3,facing,face,0.00011149100639215103,raw,0.42620234842654714,7.280186544074035e-05
1384,3,lee,lee,0.00011149100639215103,raw,0.42620234842654714,7.280186544074035e-05
1446,3,emotion,emot,0.00011149100639215103,raw,0.42620234842654714,7.280186544074035e-05
1817,3,alternative,altern,0.00011149100639215103,raw,0.42620234842654714,7.280186544074035e-05
2572,3,owned,own,0.00011149100639215103,raw,0.42620234842654714,7.280186544074035e-05
1715,25,today,today,0.0009290917199345919,raw,0.4238521710815935,0.0006081096995638311
491,7,offer,offer,0.00026014568158168577,raw,0.4178340987560305,0.00017129850691938907
1713,9,commission,commiss,0.0003344730191764531,raw,0.4164461734811823,0.00022054682765871341
1013,14,administration,administr,0.0005202913631633715,raw,0.4116035490053945,0.00034473824517527047
395,38,less,less,0.0014122194143005797,raw,0.41160354900539436,0.0009357180940471627
251,8,obvious,obviou,0.0002973093503790694,raw,0.41160354900539436,0.00019699328295729742
714,4,opposition,opposit,0.0001486546751895347,raw,0.41160354900539436,9.849664147864871e-05
1450,4,dangerous,danger,0.0001486546751895347,raw,0.41160354900539436,9.849664147864871e-05
1891,4,doctrine,doctrin,0.0001486546751895347,raw,0.41160354900539436,9.849664147864871e-05
2103,4,fiction,fiction,0.0001486546751895347,raw,0.41160354900539436,9.849664147864871e-05
2782,4,precision,precis,0.0001486546751895347,raw,0.41160354900539436,9.849664147864871e-05
1780,11,press,press,0.00040880035677122044,raw,0.40765877071437806,0.00027193637973453014
403,9,current,current,0.0003344730191764531,raw,0.40678426256944544,0.0002226880589952058
1689,7,event,event,0.00026014568158168577,raw,0.4054115787574734,0.00017343973825588143
1781,7,provides,provid,0.00026014568158168577,raw,0.4054115787574734,0.00017343973825588143
1375,5,establish,establish,0.00018581834398691838,raw,0.4029454862622796,0.00012419141751655708
1728,5,grounds,ground,0.00018581834398691838,raw,0.4029454862622796,0.00012419141751655708
1317,13,countries,countri,0.0004831276943659878,raw,0.40162010502121104,0.0003233259318103469
2161,6,rome,rome,0.00022298201278430206,raw,0.3972148115532947,0.00014988619355446543
433,3,consequences,consequ,0.00011149100639215103,raw,0.3972148115532947,7.494309677723272e-05
505,3,claimed,claim,0.00011149100639215103,raw,0.3972148115532947,7.494309677723272e-05
1359,3,crime,crime,0.00011149100639215103,raw,0.3972148115532947,7.494309677723272e-05
1503,3,sequence,sequenc,0.00011149100639215103,raw,0.3972148115532947,7.494309677723272e-05
2123,3,accurate,accur,0.00011149100639215103,raw,0.3972148115532947,7.494309677723272e-05
2282,3,tape,tape,0.00011149100639215103,raw,0.3972148115532947,7.494309677723272e-05
1853,8,source,sourc,0.0002973093503790694,raw,0.39009734378443073,0.00020127574563028215
484,4,models,model,0.0001486546751895347,raw,0.39009734378443073,0.00010063787281514108
1060,4,engaged,engag,0.0001486546751895347,raw,0.39009734378443073,0.00010063787281514108
1811,4,thousands,thousand,0.0001486546751895347,raw,0.39009734378443073,0.00010063787281514108
2044,4,provision,provis,0.0001486546751895347,raw,0.39009734378443073,0.00010063787281514108
37,18,military,militari,0.0006689460383529062,raw,0.38773606759875096,0.000453941043336381
370,24,act,act,0.0008919280511372082,raw,0.3865575170793068,0.0006059684682273388
150,5,conclusion,conclus,0.00018581834398691838,raw,0.3858510529029796,0.00012633264885304944
695,5,sexual,sexual,0.00018581834398691838,raw,0.3858510529029796,0.00012633264885304944
1754,5,novel,novel,0.00018581834398691838,raw,0.3858510529029796,0.00012633264885304944
1241,6,responsible,respons,0.00022298201278430206,raw,0.38303017656133836,0.00015202742489095779
997,13,talk,talk,0.0004831276943659878,raw,0.38194733942250625,0.00032974962581982397
523,7,interests,interest,0.00026014568158168577,raw,0.38102012563331417,0.00017772220092886616
1351,7,spread,spread,0.00026014568158168577,raw,0.38102012563331417,0.00017772220092886616
1603,7,henry,henri,0.00026014568158168577,raw,0.38102012563331417,0.00017772220092886616
25,18,education,educ,0.0006689460383529062,raw,0.3783463272489119,0.00045822350600936576
1649,11,former,former,0.00040880035677122044,raw,0.37664853397181763,0.0002805013050804996
302,12,ideas,idea,0.0004459640255686041,raw,0.3760126039026918,0.00030619608111840795
213,15,particular,particular,0.0005574550319607552,raw,0.374614979636054,0.00038328040923213305
1805,9,importance,import,0.0003344730191764531,raw,0.3690439345865984,0.00023125298434117523
626,6,accept,accept,0.00022298201278430206,raw,0.3690439345865984,0.00015416865622745017
563,5,text,text,0.00018581834398691838,raw,0.3690439345865984,0.0001284738801895418
1225,5,ended,end,0.00018581834398691838,raw,0.3690439345865984,0.0001284738801895418
1250,5,refused,refus,0.00018581834398691838,raw,0.3690439345865984,0.0001284738801895418
67,3,beings,be,0.00011149100639215103,raw,0.3690439345865984,7.708432811372508e-05
845,3,lying,lie,0.00011149100639215103,raw,0.3690439345865984,7.708432811372508e-05
934,3,peoples,peopl,0.00011149100639215103,raw,0.3690439345865984,7.708432811372508e-05
1322,3,occupied,occupi,0.00011149100639215103,raw,0.3690439345865984,7.708432811372508e-05
1661,3,worship,worship,0.00011149100639215103,raw,0.3690439345865984,7.708432811372508e-05
1760,3,managed,manag,0.00011149100639215103,raw,0.3690439345865984,7.708432811372508e-05
1808,3,characters,charact,0.00011149100639215103,raw,0.3690439345865984,7.708432811372508e-05
2004,3,affected,affect,0.00011149100639215103,raw,0.3690439345865984,7.708432811372508e-05
2135,3,error,error,0.00011149100639215103,raw,0.3690439345865984,7.708432811372508e-05
2146,3,normally,normal,0.00011149100639215103,raw,0.3690439345865984,7.708432811372508e-05
2198,3,guide,guid,0.00011149100639215103,raw,0.3690439345865984,7.708432811372508e-05
2583,3,desirable,desir,0.00011149100639215103,raw,0.3690439345865984,7.708432811372508e-05
1408,4,attitudes,attitud,0.0001486546751895347,raw,0.3690439345865983,0.00010277910415163344
1495,4,maintained,maintain,0.0001486546751895347,raw,0.3690439345865983,0.00010277910415163344
1541,4,intelligence,intellig,0.0001486546751895347,raw,0.3690439345865983,0.00010277910415163344
392,9,principle,principl,0.0003344730191764531,raw,0.35982727948167453,0.0002333942156776676
84,16,english,english,0.0005946187007581388,raw,0.3535397480506331,0.00041754011061601086
871,41,part,part,0.0015237104206927308,raw,0.3529145526567148,0.0010706156682461817
1949,5,commercial,commerci,0.00018581834398691838,raw,0.3525146326353878,0.00013061511152603417
687,9,standard,standard,0.0003344730191764531,raw,0.3506947959184018,0.00023553544701415997
878,9,speak,speak,0.0003344730191764531,raw,0.3506947959184018,0.00023553544701415997
254,4,sports,sport,0.0001486546751895347,raw,0.34842464738386275,0.0001049203354881258
804,4,consideration,consider,0.0001486546751895347,raw,0.34842464738386275,0.0001049203354881258
705,18,sometimes,sometim,0.0006689460383529062,raw,0.3461596407530107,0.00047321212536481226
557,14,single,singl,0.0005202913631633715,raw,0.3455134371764044,0.0003682917898766865
584,7,previous,previou,0.00026014568158168577,raw,0.3455134371764044,0.00018414589493834325
904,7,loss,loss,0.00026014568158168577,raw,0.3455134371764044,0.00018414589493834325
791,6,contrast,contrast,0.00022298201278430206,raw,0.341644960398484,0.00015845111890043487
1684,6,jewish,jewish,0.00022298201278430206,raw,0.341644960398484,0.00015845111890043487
851,3,push,push,0.00011149100639215103,raw,0.341644960398484,7.922555945021744e-05
962,3,chose,chose,0.00011149100639215103,raw,0.341644960398484,7.922555945021744e-05
1560,3,illusion,illus,0.00011149100639215103,raw,0.341644960398484,7.922555945021744e-05
1963,3,definite,definit,0.00011149100639215103,raw,0.341644960398484,7.922555945021744e-05
1965,3,feature,featur,0.00011149100639215103,raw,0.341644960398484,7.922555945021744e-05
2081,3,resulted,result,0.00011149100639215103,raw,0.341644960398484,7.922555945021744e-05
2840,3,edges,edg,0.00011149100639215103,raw,0.341644960398484,7.922555945021744e-05
1657,8,actual,actual,0.0002973093503790694,raw,0.33827227591984466,0.00021198190231274397
1939,4,behaviors,behavior,0.0001486546751895347,stem,0.33827227591984466,0.00010599095115637199
318,29,become,becom,0.0010777463951241266,raw,0.33792402587279385,0.0007687020498007585
1122,5,officials,offici,0.00018581834398691838,raw,0.3362541117636076,0.00013275634286252652
2068,5,reduce,reduc,0.00018581834398691838,raw,0.3362541117636076,0.00013275634286252652
2526,14,hours,hour,0.0005202913631633715,raw,0.33395261477532856,0.0003725742525496712
1516,14,nations,nation,0.0005202913631633715,raw,0.3282219400663434,0.0003747154838861636
942,16,believe,believ,0.0005946187007581388,raw,0.32822194006634325,0.00042824626729847265
69,6,expressed,express,0.00022298201278430206,raw,0.32822194006634325,0.00016059235023692725
1975,6,vote,vote,0.00022298201278430206,raw,0.32822194006634325,0.00016059235023692725
1032,4,latin,latin,0.0001486546751895347,raw,0.32822194006634325,0.00010706156682461816
1348,4,advertising,advertis,0.0001486546751895347,raw,0.32822194006634325,0.00010706156682461816
1878,4,female,femal,0.0001486546751895347,raw,0.32822194006634325,0.00010706156682461816
2313,4,pair,pair,0.0001486546751895347,raw,0.32822194006634325,0.00010706156682461816
2559,4,conversation,convers,0.0001486546751895347,raw,0.32822194006634325,0.00010706156682461816
2756,4,motors,motor,0.0001486546751895347,raw,0.32822194006634325,0.00010706156682461816
2774,4,wooden,wooden,0.0001486546751895347,raw,0.32822194006634325,0.00010706156682461816
2785,4,extremely,extrem,0.0001486546751895347,raw,0.32822194006634325,0.00010706156682461816
579,9,function,function,0.0003344730191764531,raw,0.32378734299847756,0.00024195914102363706
1094,15,section,section,0.0005574550319607552,raw,0.32025377041716646,0.0004046927225970567
2712,5,wind,wind,0.00018581834398691838,raw,0.32025377041716646,0.00013489757419901888
1448,16,strong,strong,0.0005946187007581388,raw,0.3182716092131752,0.00043252872997145736
482,23,action,action,0.0008547643823398246,raw,0.3161215331322559,0.0006230983189192777
966,6,formed,form,0.00022298201278430206,raw,0.31497671331632277,0.0001627335815734196
1365,6,region,region,0.00022298201278430206,raw,0.31497671331632277,0.0001627335815734196
2569,6,buildings,build,0.00022298201278430206,raw,0.31497671331632277,0.0001627335815734196
632,3,regardless,regardless,0.00011149100639215103,raw,0.31497671331632277,8.13667907867098e-05
1088,3,primitive,primit,0.00011149100639215103,raw,0.31497671331632277,8.13667907867098e-05
1680,3,simultaneously,simultan,0.00011149100639215103,raw,0.31497671331632277,8.13667907867098e-05
1798,3,newspapers,newspap,0.00011149100639215103,raw,0.31497671331632277,8.13667907867098e-05
2238,3,fifth,fifth,0.00011149100639215103,raw,0.31497671331632277,8.13667907867098e-05
2341,3,glad,glad,0.00011149100639215103,raw,0.31497671331632277,8.13667907867098e-05
2551,3,consumer,consum,0.00011149100639215103,raw,0.31497671331632277,8.13667907867098e-05
1193,7,published,publish,0.00026014568158168577,raw,0.31122436369777234,0.00019056958894782033
270,18,cost,cost,0.0006689460383529062,raw,0.31060033871652376,0.0004903419760567512
778,15,nature,natur,0.0005574550319607552,raw,0.30972735743017915,0.0004089751852700414
80,18,force,forc,0.0006689460383529062,raw,0.3062430333475679,0.0004924832073932436
2009,29,per,per,0.0010777463951241266,raw,0.30504435175363764,0.0007943968258386668
733,10,movement,movement,0.00037163668797383676,raw,0.30450541344902726,0.0002740776110710225
1047,11,reading,read,0.00040880035677122044,raw,0.303085966794801,0.00030191361844542324
1381,6,election,elect,0.00022298201278430206,raw,0.30190463174896975,0.00016487481290991199
24,26,development,develop,0.0009662553887319756,raw,0.3009061294193805,0.0007151712663884493
2037,7,noted,note,0.00026014568158168577,raw,0.3000510630996472,0.0001927108202843127
16,11,methods,method,0.00040880035677122044,raw,0.2960187995717086,0.00030405484978191557
1576,12,international,intern,0.0004459640255686041,raw,0.29543211724335244,0.0003318908571563163
464,29,order,order,0.0010777463951241266,raw,0.2916572709711783,0.0008051029825211286
1823,9,writing,write,0.0003344730191764531,raw,0.28900122691306207,0.0002505240663696065
1892,7,condition,condit,0.00026014568158168577,raw,0.28900122691306207,0.00019485205162080507
1986,5,holding,hold,0.00018581834398691838,raw,0.28900122691306207,0.0001391800368720036
1998,5,passing,pass,0.00018581834398691838,raw,0.28900122691306207,0.0001391800368720036
2331,5,jobs,job,0.00018581834398691838,raw,0.28900122691306207,0.0001391800368720036
485,3,neutral,neutral,0.00011149100639215103,raw,0.28900122691306207,8.350802212320217e-05
1031,3,derived,deriv,0.00011149100639215103,raw,0.28900122691306207,8.350802212320217e-05
2066,3,striking,strike,0.00011149100639215103,raw,0.28900122691306207,8.350802212320217e-05
297,4,trust,trust,0.0001486546751895347,raw,0.2890012269130619,0.0001113440294976029
